Product Name,Product ID,Value Column Name,Value,,,,
Staple-based wall hangings,All,Unit Price,,,,,
Staple-based wall hangings,All,Cost,,,,,
Staple-based wall hangings,All,Total Discount,,,,,
Staple-based wall hangings,All,Gross Sales,,,,,
Staple-based wall hangings,All,Sales,,,,,
Staple-based wall hangings,All,Profit/ (Loss),,,,,
Staple-based wall hangings,All,% Profit/ (Loss),,,,,
Staple-based wall hangings,FUR-FU-10001940,Quantity,7,,,,
Staple-based wall hangings,FUR-FU-10001940,Discount,1,,,,
Staple-based wall hangings,FUR-FU-10001940,Unit Price,4.184,,,,
Staple-based wall hangings,FUR-FU-10001940,Cost,30.6032,,,,
Staple-based wall hangings,FUR-FU-10001940,Total Discount,7,,,,
Staple-based wall hangings,FUR-FU-10001940,Gross Sales,29.288,,,,
Staple-based wall hangings,FUR-FU-10001940,Sales,22.288,,,,
Staple-based wall hangings,FUR-FU-10001940,Profit/ (Loss),-8.3152,,,,
Staple-based wall hangings,FUR-FU-10001940,% Profit/ (Loss),-0.373079684,,,,
Staple-based wall hangings,FUR-FU-10004351,Quantity,3,,,,
Staple-based wall hangings,FUR-FU-10004351,Discount,1,,,,
Staple-based wall hangings,FUR-FU-10004351,Unit Price,4.896,,,,
Staple-based wall hangings,FUR-FU-10004351,Cost,15.7632,,,,
Staple-based wall hangings,FUR-FU-10004351,Total Discount,3,,,,
Staple-based wall hangings,FUR-FU-10004351,Gross Sales,14.688,,,,
Staple-based wall hangings,FUR-FU-10004351,Sales,11.688,,,,
Staple-based wall hangings,FUR-FU-10004351,Profit/ (Loss),-4.0752,,,,
Staple-based wall hangings,FUR-FU-10004351,% Profit/ (Loss),-0.348665298,,,,
White Computer Printout Paper by Universal,All,Quantity,,,,,
White Computer Printout Paper by Universal,All,Discount,,,,,
White Computer Printout Paper by Universal,All,Unit Price,,,,,
White Computer Printout Paper by Universal,All,Cost,,,,,
White Computer Printout Paper by Universal,All,Total Discount,,,,,
White Computer Printout Paper by Universal,All,Gross Sales,,,,,
White Computer Printout Paper by Universal,All,Sales,,,,,
White Computer Printout Paper by Universal,All,Profit/ (Loss),,,,,
White Computer Printout Paper by Universal,All,% Profit/ (Loss),,,,,
White Computer Printout Paper by Universal,OFF-PA-10001289,Quantity,10,,,,
White Computer Printout Paper by Universal,OFF-PA-10001289,Discount,0,,,,
White Computer Printout Paper by Universal,OFF-PA-10001289,Unit Price,31.008,,,,
White Computer Printout Paper by Universal,OFF-PA-10001289,Cost,197.276,,,,
White Computer Printout Paper by Universal,OFF-PA-10001289,Total Discount,0,,,,
White Computer Printout Paper by Universal,OFF-PA-10001289,Gross Sales,310.08,,,,
White Computer Printout Paper by Universal,OFF-PA-10001289,Sales,310.08,,,,
White Computer Printout Paper by Universal,OFF-PA-10001289,Profit/ (Loss),112.804,,,,
White Computer Printout Paper by Universal,OFF-PA-10001289,% Profit/ (Loss),0.36378999,,,,
Avery Arch Ring Binders,All,Quantity,,,,,
Avery Arch Ring Binders,All,Discount,,,,,
Avery Arch Ring Binders,All,Unit Price,,,,,
Avery Arch Ring Binders,All,Cost,,,,,
Avery Arch Ring Binders,All,Total Discount,,,,,
Avery Arch Ring Binders,All,Gross Sales,,,,,
Avery Arch Ring Binders,All,Sales,,,,,
Avery Arch Ring Binders,All,Profit/ (Loss),,,,,
Avery Arch Ring Binders,All,% Profit/ (Loss),,,,,
Avery Arch Ring Binders,OFF-BI-10002026,Quantity,9,,,,
Avery Arch Ring Binders,OFF-BI-10002026,Discount,1,,,,
Avery Arch Ring Binders,OFF-BI-10002026,Unit Price,12.62,,,,
Avery Arch Ring Binders,OFF-BI-10002026,Cost,276.337,,,,
Avery Arch Ring Binders,OFF-BI-10002026,Total Discount,9,,,,
Avery Arch Ring Binders,OFF-BI-10002026,Gross Sales,113.58,,,,
Avery Arch Ring Binders,OFF-BI-10002026,Sales,104.58,,,,
Avery Arch Ring Binders,OFF-BI-10002026,Profit/ (Loss),-171.757,,,,
Avery Arch Ring Binders,OFF-BI-10002026,% Profit/ (Loss),-1.642350354,,,,
Belkin 19 Vented Equipment Shelf," Black""",All,Quantity,,,,
Belkin 19 Vented Equipment Shelf," Black""",All,Discount,,,,
Belkin 19 Vented Equipment Shelf," Black""",All,Unit Price,,,,
Belkin 19 Vented Equipment Shelf," Black""",All,Cost,,,,
Belkin 19 Vented Equipment Shelf," Black""",All,Total Discount,,,,
Belkin 19 Vented Equipment Shelf," Black""",All,Gross Sales,,,,
Belkin 19 Vented Equipment Shelf," Black""",All,Sales,,,,
Belkin 19 Vented Equipment Shelf," Black""",All,Profit/ (Loss),,,,
Belkin 19 Vented Equipment Shelf," Black""",All,% Profit/ (Loss),,,,
Belkin 19 Vented Equipment Shelf," Black""",OFF-ST-10004804,Quantity,,,,
Belkin 19 Vented Equipment Shelf," Black""",OFF-ST-10004804,Discount,,,,
Belkin 19 Vented Equipment Shelf," Black""",OFF-ST-10004804,Unit Price,,,,
Belkin 19 Vented Equipment Shelf," Black""",OFF-ST-10004804,Cost,,,,
Belkin 19 Vented Equipment Shelf," Black""",OFF-ST-10004804,Total Discount,,,,
Belkin 19 Vented Equipment Shelf," Black""",OFF-ST-10004804,Gross Sales,,,,
Belkin 19 Vented Equipment Shelf," Black""",OFF-ST-10004804,Sales,,,,
Belkin 19 Vented Equipment Shelf," Black""",OFF-ST-10004804,Profit/ (Loss),,,,
Belkin 19 Vented Equipment Shelf," Black""",OFF-ST-10004804,% Profit/ (Loss),,,,
Belkin F9S820V06 8 Outlet Surge,All,Quantity,,,,,
Belkin F9S820V06 8 Outlet Surge,All,Discount,,,,,
Belkin F9S820V06 8 Outlet Surge,All,Unit Price,,,,,
Belkin F9S820V06 8 Outlet Surge,All,Cost,,,,,
Belkin F9S820V06 8 Outlet Surge,All,Total Discount,,,,,
Belkin F9S820V06 8 Outlet Surge,All,Gross Sales,,,,,
Belkin F9S820V06 8 Outlet Surge,All,Sales,,,,,
Belkin F9S820V06 8 Outlet Surge,All,Profit/ (Loss),,,,,
Belkin F9S820V06 8 Outlet Surge,All,% Profit/ (Loss),,,,,
Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,Quantity,9,,,,
Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,Discount,1,,,,
Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,Unit Price,7.496,,,,
Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,Cost,203.824,,,,
Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,Total Discount,9,,,,
Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,Gross Sales,67.464,,,,
Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,Sales,58.464,,,,
Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,Profit/ (Loss),-145.36,,,,
Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055,% Profit/ (Loss),-2.486316366,,,,
Boston KS Multi-Size Manual Pencil Sharpener,All,Quantity,,,,,
Boston KS Multi-Size Manual Pencil Sharpener,All,Discount,,,,,
Boston KS Multi-Size Manual Pencil Sharpener,All,Unit Price,,,,,
Boston KS Multi-Size Manual Pencil Sharpener,All,Cost,,,,,
Boston KS Multi-Size Manual Pencil Sharpener,All,Total Discount,,,,,
Boston KS Multi-Size Manual Pencil Sharpener,All,Gross Sales,,,,,
Boston KS Multi-Size Manual Pencil Sharpener,All,Sales,,,,,
Boston KS Multi-Size Manual Pencil Sharpener,All,Profit/ (Loss),,,,,
Boston KS Multi-Size Manual Pencil Sharpener,All,% Profit/ (Loss),,,,,
Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,Quantity,9,,,,
Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,Discount,0,,,,
Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,Unit Price,18.392,,,,
Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,Cost,148.5752,,,,
Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,Total Discount,0,,,,
Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,Gross Sales,165.528,,,,
Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,Sales,165.528,,,,
Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,Profit/ (Loss),16.9528,,,,
Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602,% Profit/ (Loss),0.10241651,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",All,Quantity,,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",All,Discount,,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",All,Unit Price,,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",All,Cost,,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",All,Total Discount,,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",All,Gross Sales,,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",All,Sales,,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",All,Profit/ (Loss),,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",All,% Profit/ (Loss),,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,Quantity,9,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,Discount,0,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,Unit Price,91.686,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,Cost,942.756,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,Total Discount,0,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,Gross Sales,825.174,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,Sales,825.174,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,Profit/ (Loss),-117.582,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,% Profit/ (Loss),-0.142493583,,,,
"Eldon Imàge Series Desk Accessories, Clear",All,Quantity,,,,,
"Eldon Imàge Series Desk Accessories, Clear",All,Discount,,,,,
"Eldon Imàge Series Desk Accessories, Clear",All,Unit Price,,,,,
"Eldon Imàge Series Desk Accessories, Clear",All,Cost,,,,,
"Eldon Imàge Series Desk Accessories, Clear",All,Total Discount,,,,,
"Eldon Imàge Series Desk Accessories, Clear",All,Gross Sales,,,,,
"Eldon Imàge Series Desk Accessories, Clear",All,Sales,,,,,
"Eldon Imàge Series Desk Accessories, Clear",All,Profit/ (Loss),,,,,
"Eldon Imàge Series Desk Accessories, Clear",All,% Profit/ (Loss),,,,,
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,Quantity,9,,,,
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,Discount,1,,,,
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,Unit Price,2.944,,,,
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,Cost,24.3318,,,,
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,Total Discount,9,,,,
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,Gross Sales,26.496,,,,
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,Sales,17.496,,,,
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,Profit/ (Loss),-6.8358,,,,
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,% Profit/ (Loss),-0.390706447,,,,
"Global Push Button Manager's Chair, Indigo",All,Quantity,,,,,
"Global Push Button Manager's Chair, Indigo",All,Discount,,,,,
"Global Push Button Manager's Chair, Indigo",All,Unit Price,,,,,
"Global Push Button Manager's Chair, Indigo",All,Cost,,,,,
"Global Push Button Manager's Chair, Indigo",All,Total Discount,,,,,
"Global Push Button Manager's Chair, Indigo",All,Gross Sales,,,,,
"Global Push Button Manager's Chair, Indigo",All,Sales,,,,,
"Global Push Button Manager's Chair, Indigo",All,Profit/ (Loss),,,,,
"Global Push Button Manager's Chair, Indigo",All,% Profit/ (Loss),,,,,
"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,Quantity,9,,,,
"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,Discount,0,,,,
"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,Unit Price,42.623,,,,
"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,Cost,388.7871,,,,
"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,Total Discount,0,,,,
"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,Gross Sales,383.607,,,,
"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,Sales,383.607,,,,
"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,Profit/ (Loss),-5.1801,,,,
"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,% Profit/ (Loss),-0.013503664,,,,
Home/Office Personal File Carts,All,Quantity,,,,,
Home/Office Personal File Carts,All,Discount,,,,,
Home/Office Personal File Carts,All,Unit Price,,,,,
Home/Office Personal File Carts,All,Cost,,,,,
Home/Office Personal File Carts,All,Total Discount,,,,,
Home/Office Personal File Carts,All,Gross Sales,,,,,
Home/Office Personal File Carts,All,Sales,,,,,
Home/Office Personal File Carts,All,Profit/ (Loss),,,,,
Home/Office Personal File Carts,All,% Profit/ (Loss),,,,,
Home/Office Personal File Carts,OFF-ST-10000604,Quantity,9,,,,
Home/Office Personal File Carts,OFF-ST-10000604,Discount,0,,,,
Home/Office Personal File Carts,OFF-ST-10000604,Unit Price,27.808,,,,
Home/Office Personal File Carts,OFF-ST-10000604,Cost,234.43,,,,
Home/Office Personal File Carts,OFF-ST-10000604,Total Discount,0,,,,
Home/Office Personal File Carts,OFF-ST-10000604,Gross Sales,250.272,,,,
Home/Office Personal File Carts,OFF-ST-10000604,Sales,250.272,,,,
Home/Office Personal File Carts,OFF-ST-10000604,Profit/ (Loss),15.842,,,,
Home/Office Personal File Carts,OFF-ST-10000604,% Profit/ (Loss),0.063299131,,,,
Mitel MiVoice 5330e IP Phone,All,Quantity,,,,,
Mitel MiVoice 5330e IP Phone,All,Discount,,,,,
Mitel MiVoice 5330e IP Phone,All,Unit Price,,,,,
Mitel MiVoice 5330e IP Phone,All,Cost,,,,,
Mitel MiVoice 5330e IP Phone,All,Total Discount,,,,,
Mitel MiVoice 5330e IP Phone,All,Gross Sales,,,,,
Mitel MiVoice 5330e IP Phone,All,Sales,,,,,
Mitel MiVoice 5330e IP Phone,All,Profit/ (Loss),,,,,
Mitel MiVoice 5330e IP Phone,All,% Profit/ (Loss),,,,,
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,Quantity,9,,,,
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,Discount,0,,,,
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,Unit Price,219.992,,,,
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,Cost,1831.2334,,,,
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,Total Discount,0,,,,
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,Gross Sales,1979.928,,,,
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,Sales,1979.928,,,,
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,Profit/ (Loss),148.6946,,,,
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,% Profit/ (Loss),0.075101014,,,,
Standard Rollaway File with Lock,All,Quantity,,,,,
Standard Rollaway File with Lock,All,Discount,,,,,
Standard Rollaway File with Lock,All,Unit Price,,,,,
Standard Rollaway File with Lock,All,Cost,,,,,
Standard Rollaway File with Lock,All,Total Discount,,,,,
Standard Rollaway File with Lock,All,Gross Sales,,,,,
Standard Rollaway File with Lock,All,Sales,,,,,
Standard Rollaway File with Lock,All,Profit/ (Loss),,,,,
Standard Rollaway File with Lock,All,% Profit/ (Loss),,,,,
Standard Rollaway File with Lock,OFF-ST-10001496,Quantity,9,,,,
Standard Rollaway File with Lock,OFF-ST-10001496,Discount,0,,,,
Standard Rollaway File with Lock,OFF-ST-10001496,Unit Price,144.152,,,,
Standard Rollaway File with Lock,OFF-ST-10001496,Cost,1199.8654,,,,
Standard Rollaway File with Lock,OFF-ST-10001496,Total Discount,0,,,,
Standard Rollaway File with Lock,OFF-ST-10001496,Gross Sales,1297.368,,,,
Standard Rollaway File with Lock,OFF-ST-10001496,Sales,1297.368,,,,
Standard Rollaway File with Lock,OFF-ST-10001496,Profit/ (Loss),97.5026,,,,
Standard Rollaway File with Lock,OFF-ST-10001496,% Profit/ (Loss),0.075154158,,,,
Tops Wirebound Message Log Books,All,Quantity,,,,,
Tops Wirebound Message Log Books,All,Discount,,,,,
Tops Wirebound Message Log Books,All,Unit Price,,,,,
Tops Wirebound Message Log Books,All,Cost,,,,,
Tops Wirebound Message Log Books,All,Total Discount,,,,,
Tops Wirebound Message Log Books,All,Gross Sales,,,,,
Tops Wirebound Message Log Books,All,Sales,,,,,
Tops Wirebound Message Log Books,All,Profit/ (Loss),,,,,
Tops Wirebound Message Log Books,All,% Profit/ (Loss),,,,,
Tops Wirebound Message Log Books,OFF-PA-10001609,Quantity,9,,,,
Tops Wirebound Message Log Books,OFF-PA-10001609,Discount,0,,,,
Tops Wirebound Message Log Books,OFF-PA-10001609,Unit Price,2.632,,,,
Tops Wirebound Message Log Books,OFF-PA-10001609,Cost,15.7894,,,,
Tops Wirebound Message Log Books,OFF-PA-10001609,Total Discount,0,,,,
Tops Wirebound Message Log Books,OFF-PA-10001609,Gross Sales,23.688,,,,
Tops Wirebound Message Log Books,OFF-PA-10001609,Sales,23.688,,,,
Tops Wirebound Message Log Books,OFF-PA-10001609,Profit/ (Loss),7.8986,,,,
Tops Wirebound Message Log Books,OFF-PA-10001609,% Profit/ (Loss),0.333443094,,,,
Xerox 1884,All,Quantity,,,,,
Xerox 1884,All,Discount,,,,,
Xerox 1884,All,Unit Price,,,,,
Xerox 1884,All,Cost,,,,,
Xerox 1884,All,Total Discount,,,,,
Xerox 1884,All,Gross Sales,,,,,
Xerox 1884,All,Sales,,,,,
Xerox 1884,All,Profit/ (Loss),,,,,
Xerox 1884,All,% Profit/ (Loss),,,,,
Xerox 1884,OFF-PA-10001019,Quantity,9,,,,
Xerox 1884,OFF-PA-10001019,Discount,0,,,,
Xerox 1884,OFF-PA-10001019,Unit Price,15.984,,,,
Xerox 1884,OFF-PA-10001019,Cost,95.1046,,,,
Xerox 1884,OFF-PA-10001019,Total Discount,0,,,,
Xerox 1884,OFF-PA-10001019,Gross Sales,143.856,,,,
Xerox 1884,OFF-PA-10001019,Sales,143.856,,,,
Xerox 1884,OFF-PA-10001019,Profit/ (Loss),48.7514,,,,
Xerox 1884,OFF-PA-10001019,% Profit/ (Loss),0.338890279,,,,
Xerox 1949,All,Quantity,,,,,
Xerox 1949,All,Discount,,,,,
Xerox 1949,All,Unit Price,,,,,
Xerox 1949,All,Cost,,,,,
Xerox 1949,All,Total Discount,,,,,
Xerox 1949,All,Gross Sales,,,,,
Xerox 1949,All,Sales,,,,,
Xerox 1949,All,Profit/ (Loss),,,,,
Xerox 1949,All,% Profit/ (Loss),,,,,
Xerox 1949,OFF-PA-10001526,Quantity,9,,,,
Xerox 1949,OFF-PA-10001526,Discount,0,,,,
Xerox 1949,OFF-PA-10001526,Unit Price,3.984,,,,
Xerox 1949,OFF-PA-10001526,Cost,22.6582,,,,
Xerox 1949,OFF-PA-10001526,Total Discount,0,,,,
Xerox 1949,OFF-PA-10001526,Gross Sales,35.856,,,,
Xerox 1949,OFF-PA-10001526,Sales,35.856,,,,
Xerox 1949,OFF-PA-10001526,Profit/ (Loss),13.1978,,,,
Xerox 1949,OFF-PA-10001526,% Profit/ (Loss),0.368077867,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,All,Quantity,,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,All,Discount,,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,All,Unit Price,,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,All,Cost,,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,All,Total Discount,,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,All,Gross Sales,,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,All,Sales,,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,All,Profit/ (Loss),,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,All,% Profit/ (Loss),,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,Quantity,8,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,Discount,0,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,Unit Price,7.92,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,Cost,57.416,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,Total Discount,0,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,Gross Sales,63.36,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,Sales,63.36,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,Profit/ (Loss),5.944,,,,
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,% Profit/ (Loss),0.093813131,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",All,Quantity,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",All,Discount,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",All,Unit Price,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",All,Cost,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",All,Total Discount,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",All,Gross Sales,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",All,Sales,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",All,Profit/ (Loss),,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",All,% Profit/ (Loss),,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",OFF-PA-10002377,Quantity,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",OFF-PA-10002377,Discount,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",OFF-PA-10002377,Unit Price,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",OFF-PA-10002377,Cost,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",OFF-PA-10002377,Total Discount,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",OFF-PA-10002377,Gross Sales,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",OFF-PA-10002377,Sales,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",OFF-PA-10002377,Profit/ (Loss),,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 200/Messages""",OFF-PA-10002377,% Profit/ (Loss),,,,
